#TYPE     Mobile Source Criteria Inventory,,,,,,,CVID,Horas,Uso,
1007,2230073330,NH3,0.0586972,6,CST,,11011,6,CST,0.0002348
1007,2230074330,PM10,0.7596952,6,CST,,11012,6,CST,0.0030388
1007,2230074330,PM25,0.5355051,6,CST,,11013,6,CST,0.002142
1007,2230074330,NOx,89.3190842,6,CST,,11014,6,CST,0.3572764
1007,2230074330,SO2,2.7062442,6,CST,,11015,6,CST,0.010825
1007,2230074330,CO,92.219841,6,CST,,11016,6,CST,0.3688794
1007,2230074330,VOC,12.010458,6,CST,,11017,6,CST,0.0480418
1007,2230074330,NH3,0.1454578,6,CST,,11018,6,CST,0.0005818
1007,2201080330,PM10,0.2307606,6,CST,,11019,6,CST,0.000923
1007,2201080330,PM25,0.1278538,6,CST,,11020,6,CST,0.0005114
1007,2201080330,NOx,3.0847075,6,CST,,11021,6,CST,0.0123388
1007,2201080330,SO2,0.2033188,6,CST,,11022,6,CST,0.0008133
1007,2201080330,CO,225.3813782,6,CST,,11023,6,CST,0.9015255
1007,2201080330,VOC,59.2097397,6,CST,,11024,6,CST,0.236839
1007,2201080330,NH3,0.0704755,6,CST,,11025,6,CST,0.0002819
1007,2230075330,PM10,0.2864644,6,CST,,11026,6,CST,0.0011459
1007,2230075330,PM25,0.2490131,6,CST,,11027,6,CST,0.0009961
1007,2230075330,NOx,19.1355209,6,CST,,11028,6,CST,0.0765421
1007,2230075330,SO2,0.7517477,6,CST,,11029,6,CST,0.003007
