 GRIDCODE,CVIDE,Fu,USs4ginMUNICIPIO (m2)
       70383 ,        8028 ,   0.00000000     ,   2742022.25    
       70384 ,        8028 ,   0.00000000     ,   2742022.25    
       70385 ,        8028 ,   0.00000000     ,   2742022.25    
       70731 ,        8028 ,   0.00000000     ,   2742022.25    
       70732 ,        8028 ,   0.00000000     ,   2742022.25    
       70733 ,        8028 ,   0.00000000     ,   2742022.25    
       70734 ,        8028 ,   0.00000000     ,   2742022.25    
       70735 ,        8028 ,   0.00000000     ,   2742022.25    
       70736 ,        8028 ,   0.00000000     ,   2742022.25    
       70737 ,        8028 ,   0.00000000     ,   2742022.25    
       70738 ,        8028 ,   0.00000000     ,   2742022.25    
       71084 ,        8028 ,   0.00000000     ,   2742022.25    
       71085 ,        8028 ,   0.00000000     ,   2742022.25    
       71086 ,        8028 ,   0.00000000     ,   2742022.25    
       71087 ,        8028 ,   0.00000000     ,   2742022.25    
       71089 ,        8028 ,  0.102561265     ,   2742022.25    
       71437 ,        8028 ,   0.00000000     ,   2742022.25    
       71438 ,        8028 ,   0.00000000     ,   2742022.25    
       71439 ,        8028 ,   0.00000000     ,   2742022.25    
       71440 ,        8028 ,   0.00000000     ,   2742022.25    
       71790 ,        8028 ,   0.00000000     ,   2742022.25    
       71791 ,        8028 ,   7.64339939E-02 ,   2742022.25    
       71792 ,        8028 ,  0.518906415     ,   2742022.25    
       71793 ,        8028 ,   0.00000000     ,   2742022.25    
       72143 ,        8028 ,   0.00000000     ,   2742022.25    
       72144 ,        8028 ,  0.264627546     ,   2742022.25    
       72145 ,        8028 ,   3.74708027E-02 ,   2742022.25    
       57302 ,        8031 ,   0.00000000     ,   2667156.75    
       57303 ,        8031 ,   0.00000000     ,   2667156.75    
       57304 ,        8031 ,   0.00000000     ,   2667156.75    
       57305 ,        8031 ,   0.00000000     ,   2667156.75    
       57651 ,        8031 ,   0.00000000     ,   2667156.75    
       57652 ,        8031 ,   0.00000000     ,   2667156.75    
       57653 ,        8031 ,   0.00000000     ,   2667156.75    
       57654 ,        8031 ,   0.00000000     ,   2667156.75    
       57655 ,        8031 ,   0.00000000     ,   2667156.75    
       57656 ,        8031 ,   0.00000000     ,   2667156.75    
       57657 ,        8031 ,   0.00000000     ,   2667156.75    
       57658 ,        8031 ,   0.00000000     ,   2667156.75    
       57659 ,        8031 ,   0.00000000     ,   2667156.75    
       58003 ,        8031 ,   0.00000000     ,   2667156.75    
       58004 ,        8031 ,   0.00000000     ,   2667156.75    
       58005 ,        8031 ,   0.00000000     ,   2667156.75    
       58006 ,        8031 ,   0.00000000     ,   2667156.75    
       58007 ,        8031 ,   0.00000000     ,   2667156.75    
       58008 ,        8031 ,   0.00000000     ,   2667156.75    
       58009 ,        8031 ,   0.00000000     ,   2667156.75    
       58010 ,        8031 ,   0.00000000     ,   2667156.75    
       58011 ,        8031 ,   0.00000000     ,   2667156.75    
       58012 ,        8031 ,   0.00000000     ,   2667156.75    
       58355 ,        8031 ,   0.00000000     ,   2667156.75    
       58356 ,        8031 ,   0.00000000     ,   2667156.75    
       58357 ,        8031 ,   0.00000000     ,   2667156.75    
       58358 ,        8031 ,   0.00000000     ,   2667156.75    
       58359 ,        8031 ,   0.00000000     ,   2667156.75    
       58360 ,        8031 ,   0.00000000     ,   2667156.75    
       58361 ,        8031 ,   0.00000000     ,   2667156.75    
       58362 ,        8031 ,  0.362050444     ,   2667156.75    
       58363 ,        8031 ,   0.00000000     ,   2667156.75    
       58364 ,        8031 ,   0.00000000     ,   2667156.75    
       58365 ,        8031 ,   0.00000000     ,   2667156.75    
       58708 ,        8031 ,   0.00000000     ,   2667156.75    
       58709 ,        8031 ,   0.00000000     ,   2667156.75    
       58710 ,        8031 ,   0.00000000     ,   2667156.75    
       58711 ,        8031 ,   0.00000000     ,   2667156.75    
       58712 ,        8031 ,   0.00000000     ,   2667156.75    
       58713 ,        8031 ,   0.00000000     ,   2667156.75    
       58714 ,        8031 ,   0.00000000     ,   2667156.75    
       58715 ,        8031 ,   0.00000000     ,   2667156.75    
       58716 ,        8031 ,   0.00000000     ,   2667156.75    
       58717 ,        8031 ,   0.00000000     ,   2667156.75    
       58718 ,        8031 ,   0.00000000     ,   2667156.75    
       58719 ,        8031 ,   0.00000000     ,   2667156.75    
       58720 ,        8031 ,   0.00000000     ,   2667156.75    
       59061 ,        8031 ,   0.00000000     ,   2667156.75    
       59062 ,        8031 ,   0.00000000     ,   2667156.75    
       59063 ,        8031 ,   0.00000000     ,   2667156.75    
       59064 ,        8031 ,   0.00000000     ,   2667156.75    
       59065 ,        8031 ,   0.00000000     ,   2667156.75    
       59066 ,        8031 ,   0.00000000     ,   2667156.75    
       59067 ,        8031 ,   0.00000000     ,   2667156.75    
       59068 ,        8031 ,  0.123431288     ,   2667156.75    
       59069 ,        8031 ,   0.00000000     ,   2667156.75    
       59070 ,        8031 ,   0.00000000     ,   2667156.75    
       59071 ,        8031 ,   0.00000000     ,   2667156.75    
       59072 ,        8031 ,   0.00000000     ,   2667156.75    
       59073 ,        8031 ,   0.00000000     ,   2667156.75    
       59416 ,        8031 ,   0.00000000     ,   2667156.75    
       59417 ,        8031 ,   0.00000000     ,   2667156.75    
       59418 ,        8031 ,   0.00000000     ,   2667156.75    
       59419 ,        8031 ,   0.00000000     ,   2667156.75    
       59420 ,        8031 ,   0.00000000     ,   2667156.75    
       59421 ,        8031 ,   0.00000000     ,   2667156.75    
       59422 ,        8031 ,   0.00000000     ,   2667156.75    
       59423 ,        8031 ,   0.00000000     ,   2667156.75    
       59424 ,        8031 ,   0.00000000     ,   2667156.75    
       59425 ,        8031 ,   0.00000000     ,   2667156.75    
       59769 ,        8031 ,   0.00000000     ,   2667156.75    
       59770 ,        8031 ,   0.00000000     ,   2667156.75    
       59771 ,        8031 ,   0.00000000     ,   2667156.75    
       59772 ,        8031 ,   0.00000000     ,   2667156.75    
       59773 ,        8031 ,   0.00000000     ,   2667156.75    
       59774 ,        8031 ,  0.514518261     ,   2667156.75    
       59775 ,        8031 ,   0.00000000     ,   2667156.75    
       59776 ,        8031 ,   0.00000000     ,   2667156.75    
       59777 ,        8031 ,   0.00000000     ,   2667156.75    
       60123 ,        8031 ,   0.00000000     ,   2667156.75    
       60124 ,        8031 ,   0.00000000     ,   2667156.75    
       60125 ,        8031 ,   0.00000000     ,   2667156.75    
       60126 ,        8031 ,   0.00000000     ,   2667156.75    
       60127 ,        8031 ,   0.00000000     ,   2667156.75    
       60128 ,        8031 ,   0.00000000     ,   2667156.75    
       60129 ,        8031 ,   0.00000000     ,   2667156.75    
       60130 ,        8031 ,   0.00000000     ,   2667156.75    
       60477 ,        8031 ,   0.00000000     ,   2667156.75    
       60478 ,        8031 ,   0.00000000     ,   2667156.75    
       60479 ,        8031 ,   0.00000000     ,   2667156.75    
       60480 ,        8031 ,   0.00000000     ,   2667156.75    
       60481 ,        8031 ,   0.00000000     ,   2667156.75    
       60482 ,        8031 ,   0.00000000     ,   2667156.75    
       60832 ,        8031 ,   0.00000000     ,   2667156.75    
       60833 ,        8031 ,   0.00000000     ,   2667156.75    
       60834 ,        8031 ,   0.00000000     ,   2667156.75    
       61185 ,        8031 ,   0.00000000     ,   2667156.75    
       61186 ,        8031 ,   0.00000000     ,   2667156.75    
       52027 ,        8032 ,   0.00000000     ,   17339278.0    
       52028 ,        8032 ,   0.00000000     ,   17339278.0    
       52378 ,        8032 ,   0.00000000     ,   17339278.0    
       52379 ,        8032 ,   0.00000000     ,   17339278.0    
       52380 ,        8032 ,  0.994505644     ,   17339278.0    
       52381 ,        8032 ,   0.00000000     ,   17339278.0    
       52382 ,        8032 ,   0.00000000     ,   17339278.0    
       52730 ,        8032 ,   0.00000000     ,   17339278.0    
       52731 ,        8032 ,   0.00000000     ,   17339278.0    
       52732 ,        8032 ,   0.00000000     ,   17339278.0    
       52733 ,        8032 ,   5.49427373E-03 ,   17339278.0    
       52734 ,        8032 ,   0.00000000     ,   17339278.0    
       52735 ,        8032 ,   0.00000000     ,   17339278.0    
       53083 ,        8032 ,   0.00000000     ,   17339278.0    
       53084 ,        8032 ,   0.00000000     ,   17339278.0    
       53085 ,        8032 ,   0.00000000     ,   17339278.0    
       53086 ,        8032 ,   0.00000000     ,   17339278.0    
       53087 ,        8032 ,   0.00000000     ,   17339278.0    
       53088 ,        8032 ,   0.00000000     ,   17339278.0    
       53436 ,        8032 ,   0.00000000     ,   17339278.0    
       53437 ,        8032 ,   0.00000000     ,   17339278.0    
       53438 ,        8032 ,   0.00000000     ,   17339278.0    
       53439 ,        8032 ,   0.00000000     ,   17339278.0    
       53440 ,        8032 ,   0.00000000     ,   17339278.0    
       53441 ,        8032 ,   0.00000000     ,   17339278.0    
       53442 ,        8032 ,   0.00000000     ,   17339278.0    
       53789 ,        8032 ,   0.00000000     ,   17339278.0    
       53790 ,        8032 ,   0.00000000     ,   17339278.0    
       53791 ,        8032 ,   0.00000000     ,   17339278.0    
       53792 ,        8032 ,   0.00000000     ,   17339278.0    
       53793 ,        8032 ,   0.00000000     ,   17339278.0    
       53794 ,        8032 ,   0.00000000     ,   17339278.0    
       53795 ,        8032 ,   0.00000000     ,   17339278.0    
       54142 ,        8032 ,   0.00000000     ,   17339278.0    
       54143 ,        8032 ,   0.00000000     ,   17339278.0    
       54144 ,        8032 ,   0.00000000     ,   17339278.0    
       54145 ,        8032 ,   0.00000000     ,   17339278.0    
       54146 ,        8032 ,   0.00000000     ,   17339278.0    
       54147 ,        8032 ,   0.00000000     ,   17339278.0    
       54148 ,        8032 ,   0.00000000     ,   17339278.0    
       54499 ,        8032 ,   0.00000000     ,   17339278.0    
       63303 ,        8034 ,   0.00000000     ,   5842068.50    
       63653 ,        8034 ,   0.00000000     ,   5842068.50    
       63654 ,        8034 ,   2.64285482E-03 ,   5842068.50    
       63655 ,        8034 ,   0.00000000     ,   5842068.50    
       63656 ,        8034 ,   0.00000000     ,   5842068.50    
       63657 ,        8034 ,   0.00000000     ,   5842068.50    
       63658 ,        8034 ,   0.00000000     ,   5842068.50    
       64005 ,        8034 ,   0.00000000     ,   5842068.50    
       64006 ,        8034 ,   0.00000000     ,   5842068.50    
       64007 ,        8034 ,  0.144269630     ,   5842068.50    
       64008 ,        8034 ,   7.00446591E-02 ,   5842068.50    
       64009 ,        8034 ,   0.00000000     ,   5842068.50    
       64010 ,        8034 ,   0.00000000     ,   5842068.50    
       64011 ,        8034 ,   0.00000000     ,   5842068.50    
       64358 ,        8034 ,   0.00000000     ,   5842068.50    
       64359 ,        8034 ,   0.00000000     ,   5842068.50    
       64360 ,        8034 ,  0.388126701     ,   5842068.50    
       64361 ,        8034 ,   7.80165792E-02 ,   5842068.50    
       64362 ,        8034 ,   0.00000000     ,   5842068.50    
       64363 ,        8034 ,   0.00000000     ,   5842068.50    
       64364 ,        8034 ,   0.00000000     ,   5842068.50    
       64365 ,        8034 ,   0.00000000     ,   5842068.50    
       64711 ,        8034 ,   0.00000000     ,   5842068.50    
       64712 ,        8034 ,   0.00000000     ,   5842068.50    
       64713 ,        8034 ,  0.316899538     ,   5842068.50    
       64714 ,        8034 ,   0.00000000     ,   5842068.50    
       64715 ,        8034 ,   0.00000000     ,   5842068.50    
       64716 ,        8034 ,   0.00000000     ,   5842068.50    
       64717 ,        8034 ,   0.00000000     ,   5842068.50    
       65064 ,        8034 ,   0.00000000     ,   5842068.50    
       65065 ,        8034 ,   0.00000000     ,   5842068.50    
       65066 ,        8034 ,   0.00000000     ,   5842068.50    
       65067 ,        8034 ,   0.00000000     ,   5842068.50    
       65068 ,        8034 ,   0.00000000     ,   5842068.50    
       65069 ,        8034 ,   0.00000000     ,   5842068.50    
       65070 ,        8034 ,   0.00000000     ,   5842068.50    
       65417 ,        8034 ,   0.00000000     ,   5842068.50    
       65418 ,        8034 ,   0.00000000     ,   5842068.50    
       65419 ,        8034 ,   0.00000000     ,   5842068.50    
       65420 ,        8034 ,   0.00000000     ,   5842068.50    
       65421 ,        8034 ,   0.00000000     ,   5842068.50    
       65422 ,        8034 ,   0.00000000     ,   5842068.50    
       65770 ,        8034 ,   0.00000000     ,   5842068.50    
       65771 ,        8034 ,   0.00000000     ,   5842068.50    
       65772 ,        8034 ,   0.00000000     ,   5842068.50    
       65773 ,        8034 ,   0.00000000     ,   5842068.50    
       65774 ,        8034 ,   0.00000000     ,   5842068.50    
       66123 ,        8034 ,   0.00000000     ,   5842068.50    
       66124 ,        8034 ,   0.00000000     ,   5842068.50    
       66125 ,        8034 ,   0.00000000     ,   5842068.50    
       66823 ,        8035 ,   0.00000000     ,   7302023.50    
       66824 ,        8035 ,   0.00000000     ,   7302023.50    
       67176 ,        8035 ,   0.00000000     ,   7302023.50    
       67177 ,        8035 ,   0.00000000     ,   7302023.50    
       67529 ,        8035 ,   0.00000000     ,   7302023.50    
       67530 ,        8035 ,   5.87996654E-02 ,   7302023.50    
       67531 ,        8035 ,   0.00000000     ,   7302023.50    
       67533 ,        8035 ,   0.00000000     ,   7302023.50    
       67881 ,        8035 ,   0.00000000     ,   7302023.50    
       67882 ,        8035 ,   0.00000000     ,   7302023.50    
       67883 ,        8035 ,   0.00000000     ,   7302023.50    
       67884 ,        8035 ,   0.00000000     ,   7302023.50    
       67885 ,        8035 ,   0.00000000     ,   7302023.50    
       67886 ,        8035 ,   0.00000000     ,   7302023.50    
       68234 ,        8035 ,   0.00000000     ,   7302023.50    
       68235 ,        8035 ,   0.00000000     ,   7302023.50    
       68236 ,        8035 ,   0.00000000     ,   7302023.50    
       68237 ,        8035 ,   0.00000000     ,   7302023.50    
       68238 ,        8035 ,   0.00000000     ,   7302023.50    
       68239 ,        8035 ,   0.00000000     ,   7302023.50    
       68240 ,        8035 ,   0.00000000     ,   7302023.50    
       68586 ,        8035 ,   0.00000000     ,   7302023.50    
       68587 ,        8035 ,   0.00000000     ,   7302023.50    
       68588 ,        8035 ,   0.00000000     ,   7302023.50    
       68589 ,        8035 ,   0.00000000     ,   7302023.50    
       68590 ,        8035 ,   0.00000000     ,   7302023.50    
       68591 ,        8035 ,   0.00000000     ,   7302023.50    
       68592 ,        8035 ,   0.00000000     ,   7302023.50    
       68593 ,        8035 ,   0.00000000     ,   7302023.50    
       68594 ,        8035 ,   0.00000000     ,   7302023.50    
       68938 ,        8035 ,   0.00000000     ,   7302023.50    
       68939 ,        8035 ,   0.00000000     ,   7302023.50    
       68940 ,        8035 ,   0.00000000     ,   7302023.50    
       68941 ,        8035 ,   0.00000000     ,   7302023.50    
       68942 ,        8035 ,   0.00000000     ,   7302023.50    
       68943 ,        8035 ,   0.00000000     ,   7302023.50    
       68944 ,        8035 ,   0.00000000     ,   7302023.50    
       68945 ,        8035 ,   0.00000000     ,   7302023.50    
       68946 ,        8035 ,   0.00000000     ,   7302023.50    
       68947 ,        8035 ,   0.00000000     ,   7302023.50    
       68948 ,        8035 ,   0.00000000     ,   7302023.50    
       69290 ,        8035 ,   0.00000000     ,   7302023.50    
       69291 ,        8035 ,   0.00000000     ,   7302023.50    
       69292 ,        8035 ,   0.00000000     ,   7302023.50    
       69293 ,        8035 ,   0.00000000     ,   7302023.50    
       69294 ,        8035 ,   0.00000000     ,   7302023.50    
       69295 ,        8035 ,   0.00000000     ,   7302023.50    
       69296 ,        8035 ,   4.71540131E-02 ,   7302023.50    
       69297 ,        8035 ,   0.00000000     ,   7302023.50    
       69298 ,        8035 ,   0.00000000     ,   7302023.50    
       69299 ,        8035 ,   0.00000000     ,   7302023.50    
       69300 ,        8035 ,   0.00000000     ,   7302023.50    
       69301 ,        8035 ,   0.00000000     ,   7302023.50    
       69643 ,        8035 ,   0.00000000     ,   7302023.50    
       69644 ,        8035 ,   0.00000000     ,   7302023.50    
       69645 ,        8035 ,   0.00000000     ,   7302023.50    
       69646 ,        8035 ,   7.76816194E-08 ,   7302023.50    
       69647 ,        8035 ,  0.170438349     ,   7302023.50    
       69648 ,        8035 ,   0.00000000     ,   7302023.50    
       69649 ,        8035 ,   0.00000000     ,   7302023.50    
       69650 ,        8035 ,  0.308950454     ,   7302023.50    
       69651 ,        8035 ,   5.80157107E-03 ,   7302023.50    
       69652 ,        8035 ,   0.00000000     ,   7302023.50    
       69653 ,        8035 ,   0.00000000     ,   7302023.50    
       69654 ,        8035 ,   0.00000000     ,   7302023.50    
       69997 ,        8035 ,   0.00000000     ,   7302023.50    
       69998 ,        8035 ,   0.00000000     ,   7302023.50    
       69999 ,        8035 ,  0.230706796     ,   7302023.50    
       70000 ,        8035 ,   0.00000000     ,   7302023.50    
       70001 ,        8035 ,   0.00000000     ,   7302023.50    
       70002 ,        8035 ,   0.00000000     ,   7302023.50    
       70003 ,        8035 ,   0.00000000     ,   7302023.50    
       70004 ,        8035 ,  0.154964611     ,   7302023.50    
       70005 ,        8035 ,   2.31844336E-02 ,   7302023.50    
       70006 ,        8035 ,   0.00000000     ,   7302023.50    
       70007 ,        8035 ,   0.00000000     ,   7302023.50    
       70351 ,        8035 ,   0.00000000     ,   7302023.50    
       70352 ,        8035 ,   0.00000000     ,   7302023.50    
       70353 ,        8035 ,   0.00000000     ,   7302023.50    
       70354 ,        8035 ,   0.00000000     ,   7302023.50    
       70355 ,        8035 ,   0.00000000     ,   7302023.50    
       70356 ,        8035 ,   0.00000000     ,   7302023.50    
       70357 ,        8035 ,   0.00000000     ,   7302023.50    
       70358 ,        8035 ,   0.00000000     ,   7302023.50    
       70359 ,        8035 ,   0.00000000     ,   7302023.50    
       70704 ,        8035 ,   0.00000000     ,   7302023.50    
       70705 ,        8035 ,   0.00000000     ,   7302023.50    
       70706 ,        8035 ,   0.00000000     ,   7302023.50    
       70707 ,        8035 ,   0.00000000     ,   7302023.50    
       70708 ,        8035 ,   0.00000000     ,   7302023.50    
       70709 ,        8035 ,   0.00000000     ,   7302023.50    
       70710 ,        8035 ,   0.00000000     ,   7302023.50    
       70711 ,        8035 ,   0.00000000     ,   7302023.50    
       70712 ,        8035 ,   0.00000000     ,   7302023.50    
       71057 ,        8035 ,   0.00000000     ,   7302023.50    
       71058 ,        8035 ,   0.00000000     ,   7302023.50    
       71059 ,        8035 ,   0.00000000     ,   7302023.50    
       71060 ,        8035 ,   0.00000000     ,   7302023.50    
       71061 ,        8035 ,   0.00000000     ,   7302023.50    
       71062 ,        8035 ,   0.00000000     ,   7302023.50    
       71063 ,        8035 ,   0.00000000     ,   7302023.50    
       71064 ,        8035 ,   0.00000000     ,   7302023.50    
       71065 ,        8035 ,   0.00000000     ,   7302023.50    
       71409 ,        8035 ,   0.00000000     ,   7302023.50    
       71410 ,        8035 ,   0.00000000     ,   7302023.50    
       71411 ,        8035 ,   0.00000000     ,   7302023.50    
       71412 ,        8035 ,   0.00000000     ,   7302023.50    
       71413 ,        8035 ,   0.00000000     ,   7302023.50    
       71414 ,        8035 ,   0.00000000     ,   7302023.50    
       71415 ,        8035 ,   0.00000000     ,   7302023.50    
       71416 ,        8035 ,   0.00000000     ,   7302023.50    
       71417 ,        8035 ,   0.00000000     ,   7302023.50    
       71763 ,        8035 ,   0.00000000     ,   7302023.50    
       71764 ,        8035 ,   0.00000000     ,   7302023.50    
       71765 ,        8035 ,   0.00000000     ,   7302023.50    
       71766 ,        8035 ,   0.00000000     ,   7302023.50    
       71767 ,        8035 ,   0.00000000     ,   7302023.50    
       71768 ,        8035 ,   0.00000000     ,   7302023.50    
       71769 ,        8035 ,   0.00000000     ,   7302023.50    
       71770 ,        8035 ,   0.00000000     ,   7302023.50    
       72117 ,        8035 ,   0.00000000     ,   7302023.50    
       72118 ,        8035 ,   0.00000000     ,   7302023.50    
       49920 ,        8036 ,   0.00000000     ,   687668.062    
       49921 ,        8036 ,   0.00000000     ,   687668.062    
       49922 ,        8036 ,   0.00000000     ,   687668.062    
       50272 ,        8036 ,   0.00000000     ,   687668.062    
       50273 ,        8036 ,   0.00000000     ,   687668.062    
       50274 ,        8036 ,   0.00000000     ,   687668.062    
       50275 ,        8036 ,   0.00000000     ,   687668.062    
       50624 ,        8036 ,   0.00000000     ,   687668.062    
       50625 ,        8036 ,   0.00000000     ,   687668.062    
       50626 ,        8036 ,   0.00000000     ,   687668.062    
       50627 ,        8036 ,   0.00000000     ,   687668.062    
       50628 ,        8036 ,   0.00000000     ,   687668.062    
       50978 ,        8036 ,   0.00000000     ,   687668.062    
       50979 ,        8036 ,   0.00000000     ,   687668.062    
       50980 ,        8036 ,   0.00000000     ,   687668.062    
       50981 ,        8036 ,   0.00000000     ,   687668.062    
       50982 ,        8036 ,   0.00000000     ,   687668.062    
       50983 ,        8036 ,   0.00000000     ,   687668.062    
       51331 ,        8036 ,   0.00000000     ,   687668.062    
       51332 ,        8036 ,   0.00000000     ,   687668.062    
       51333 ,        8036 ,   0.00000000     ,   687668.062    
       51334 ,        8036 ,   0.00000000     ,   687668.062    
       51335 ,        8036 ,   0.00000000     ,   687668.062    
       51336 ,        8036 ,   0.00000000     ,   687668.062    
       51341 ,        8036 ,   0.00000000     ,   687668.062    
       51342 ,        8036 ,   0.00000000     ,   687668.062    
       51343 ,        8036 ,   0.00000000     ,   687668.062    
       51684 ,        8036 ,   0.00000000     ,   687668.062    
       51685 ,        8036 ,   0.00000000     ,   687668.062    
       51686 ,        8036 ,   0.00000000     ,   687668.062    
       51687 ,        8036 ,   0.00000000     ,   687668.062    
       51688 ,        8036 ,   0.00000000     ,   687668.062    
       51689 ,        8036 ,   1.00000000     ,   687668.062    
       51690 ,        8036 ,   0.00000000     ,   687668.062    
       51691 ,        8036 ,   0.00000000     ,   687668.062    
       51692 ,        8036 ,   0.00000000     ,   687668.062    
       51693 ,        8036 ,   0.00000000     ,   687668.062    
       51694 ,        8036 ,   0.00000000     ,   687668.062    
       51695 ,        8036 ,   0.00000000     ,   687668.062    
       52036 ,        8036 ,   0.00000000     ,   687668.062    
       52037 ,        8036 ,   0.00000000     ,   687668.062    
       52038 ,        8036 ,   0.00000000     ,   687668.062    
       52039 ,        8036 ,   0.00000000     ,   687668.062    
       52040 ,        8036 ,   0.00000000     ,   687668.062    
       52041 ,        8036 ,   0.00000000     ,   687668.062    
       52042 ,        8036 ,   0.00000000     ,   687668.062    
       52043 ,        8036 ,   0.00000000     ,   687668.062    
       52044 ,        8036 ,   0.00000000     ,   687668.062    
       52045 ,        8036 ,   0.00000000     ,   687668.062    
       52046 ,        8036 ,   0.00000000     ,   687668.062    
       52047 ,        8036 ,   0.00000000     ,   687668.062    
       52048 ,        8036 ,   0.00000000     ,   687668.062    
       52388 ,        8036 ,   0.00000000     ,   687668.062    
       52389 ,        8036 ,   0.00000000     ,   687668.062    
       52390 ,        8036 ,   0.00000000     ,   687668.062    
       52391 ,        8036 ,   0.00000000     ,   687668.062    
       52392 ,        8036 ,   0.00000000     ,   687668.062    
       52393 ,        8036 ,   0.00000000     ,   687668.062    
       52394 ,        8036 ,   0.00000000     ,   687668.062    
       52395 ,        8036 ,   0.00000000     ,   687668.062    
       52396 ,        8036 ,   0.00000000     ,   687668.062    
       52397 ,        8036 ,   0.00000000     ,   687668.062    
       52398 ,        8036 ,   0.00000000     ,   687668.062    
       52399 ,        8036 ,   0.00000000     ,   687668.062    
       52400 ,        8036 ,   0.00000000     ,   687668.062    
       52401 ,        8036 ,   0.00000000     ,   687668.062    
       52740 ,        8036 ,   0.00000000     ,   687668.062    
       52741 ,        8036 ,   0.00000000     ,   687668.062    
       52742 ,        8036 ,   0.00000000     ,   687668.062    
       52743 ,        8036 ,   0.00000000     ,   687668.062    
       52744 ,        8036 ,   0.00000000     ,   687668.062    
       52745 ,        8036 ,   0.00000000     ,   687668.062    
       52746 ,        8036 ,   0.00000000     ,   687668.062    
       52747 ,        8036 ,   0.00000000     ,   687668.062    
       52748 ,        8036 ,   0.00000000     ,   687668.062    
       52749 ,        8036 ,   0.00000000     ,   687668.062    
       52750 ,        8036 ,   0.00000000     ,   687668.062    
       52751 ,        8036 ,   0.00000000     ,   687668.062    
       52752 ,        8036 ,   0.00000000     ,   687668.062    
       52753 ,        8036 ,   0.00000000     ,   687668.062    
       52754 ,        8036 ,   0.00000000     ,   687668.062    
       53093 ,        8036 ,   0.00000000     ,   687668.062    
       53094 ,        8036 ,   0.00000000     ,   687668.062    
       53095 ,        8036 ,   0.00000000     ,   687668.062    
       53096 ,        8036 ,   0.00000000     ,   687668.062    
       53097 ,        8036 ,   0.00000000     ,   687668.062    
       53098 ,        8036 ,   0.00000000     ,   687668.062    
       53099 ,        8036 ,   0.00000000     ,   687668.062    
       53100 ,        8036 ,   0.00000000     ,   687668.062    
       53101 ,        8036 ,   0.00000000     ,   687668.062    
       53102 ,        8036 ,   0.00000000     ,   687668.062    
       53103 ,        8036 ,   0.00000000     ,   687668.062    
       53104 ,        8036 ,   0.00000000     ,   687668.062    
       53105 ,        8036 ,   0.00000000     ,   687668.062    
       53106 ,        8036 ,   0.00000000     ,   687668.062    
       53107 ,        8036 ,   0.00000000     ,   687668.062    
       53446 ,        8036 ,   0.00000000     ,   687668.062    
       53447 ,        8036 ,   0.00000000     ,   687668.062    
       53448 ,        8036 ,   0.00000000     ,   687668.062    
       53449 ,        8036 ,   0.00000000     ,   687668.062    
       53450 ,        8036 ,   0.00000000     ,   687668.062    
       53451 ,        8036 ,   0.00000000     ,   687668.062    
       53452 ,        8036 ,   0.00000000     ,   687668.062    
       53453 ,        8036 ,   0.00000000     ,   687668.062    
       53454 ,        8036 ,   0.00000000     ,   687668.062    
       53455 ,        8036 ,   0.00000000     ,   687668.062    
       53456 ,        8036 ,   0.00000000     ,   687668.062    
       53457 ,        8036 ,   0.00000000     ,   687668.062    
       53458 ,        8036 ,   0.00000000     ,   687668.062    
       53459 ,        8036 ,   0.00000000     ,   687668.062    
       53460 ,        8036 ,   0.00000000     ,   687668.062    
       53799 ,        8036 ,   0.00000000     ,   687668.062    
       53800 ,        8036 ,   0.00000000     ,   687668.062    
       53801 ,        8036 ,   0.00000000     ,   687668.062    
       53802 ,        8036 ,   0.00000000     ,   687668.062    
       53803 ,        8036 ,   0.00000000     ,   687668.062    
       53804 ,        8036 ,   0.00000000     ,   687668.062    
       53805 ,        8036 ,   0.00000000     ,   687668.062    
       53806 ,        8036 ,   0.00000000     ,   687668.062    
       53807 ,        8036 ,   0.00000000     ,   687668.062    
       53808 ,        8036 ,   0.00000000     ,   687668.062    
       53809 ,        8036 ,   0.00000000     ,   687668.062    
       53810 ,        8036 ,   0.00000000     ,   687668.062    
       53811 ,        8036 ,   0.00000000     ,   687668.062    
       53812 ,        8036 ,   0.00000000     ,   687668.062    
       53813 ,        8036 ,   0.00000000     ,   687668.062    
       54151 ,        8036 ,   0.00000000     ,   687668.062    
       54152 ,        8036 ,   0.00000000     ,   687668.062    
       54153 ,        8036 ,   0.00000000     ,   687668.062    
       54154 ,        8036 ,   0.00000000     ,   687668.062    
       54155 ,        8036 ,   0.00000000     ,   687668.062    
       54156 ,        8036 ,   0.00000000     ,   687668.062    
       54157 ,        8036 ,   0.00000000     ,   687668.062    
       54158 ,        8036 ,   0.00000000     ,   687668.062    
       54159 ,        8036 ,   0.00000000     ,   687668.062    
       54160 ,        8036 ,   0.00000000     ,   687668.062    
       54161 ,        8036 ,   0.00000000     ,   687668.062    
       54162 ,        8036 ,   0.00000000     ,   687668.062    
       54163 ,        8036 ,   0.00000000     ,   687668.062    
       54164 ,        8036 ,   0.00000000     ,   687668.062    
       54165 ,        8036 ,   0.00000000     ,   687668.062    
       54504 ,        8036 ,   0.00000000     ,   687668.062    
       54505 ,        8036 ,   0.00000000     ,   687668.062    
       54506 ,        8036 ,   0.00000000     ,   687668.062    
       54507 ,        8036 ,   0.00000000     ,   687668.062    
       54508 ,        8036 ,   0.00000000     ,   687668.062    
       54509 ,        8036 ,   0.00000000     ,   687668.062    
